utt_id,crop_path,textgrid_path,duration,fps,num_frames,expected_frames
s01_ml_hindi_video_06_lossless_seg_0473,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0473.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0473.TextGrid,4.412,25,113,110.3
s01_ml_hindi_video_06_lossless_seg_0474,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0474.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0474.TextGrid,5.18,25,132,129.5
s01_ml_hindi_video_06_lossless_seg_0475,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0475.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0475.TextGrid,8.924,25,226,223.1
s01_ml_hindi_video_06_lossless_seg_0476,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0476.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0476.TextGrid,7.772,25,197,194.3
s01_ml_hindi_video_06_lossless_seg_0477,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0477.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0477.TextGrid,4.764,25,121,119.10000000000001
s01_ml_hindi_video_06_lossless_seg_0478,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0478.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0478.TextGrid,6.876,25,174,171.9
s01_ml_hindi_video_06_lossless_seg_0479,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0479.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0479.TextGrid,9.5,25,240,237.5
s01_ml_hindi_video_06_lossless_seg_0480,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0480.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0480.TextGrid,3.964,25,101,99.1
s01_ml_hindi_video_06_lossless_seg_0481,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0481.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0481.TextGrid,7.612,25,193,190.3
s01_ml_hindi_video_06_lossless_seg_0482,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0482.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0482.TextGrid,5.724,25,146,143.1
s01_ml_hindi_video_06_lossless_seg_0483,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0483.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0483.TextGrid,5.756,25,146,143.9
s01_ml_hindi_video_06_lossless_seg_0484,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0484.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0484.TextGrid,4.54,25,116,113.5
s01_ml_hindi_video_06_lossless_seg_0485,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0485.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0485.TextGrid,8.412,25,213,210.3
s01_ml_hindi_video_06_lossless_seg_0486,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0486.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0486.TextGrid,9.404,25,238,235.1
s01_ml_hindi_video_06_lossless_seg_0487,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0487.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0487.TextGrid,7.196,25,182,179.9
s01_ml_hindi_video_06_lossless_seg_0488,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0488.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0488.TextGrid,6.524,25,165,163.1
s01_ml_hindi_video_06_lossless_seg_0489,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0489.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0489.TextGrid,7.964,25,201,199.10000000000002
s01_ml_hindi_video_06_lossless_seg_0490,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0490.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0490.TextGrid,6.236,25,158,155.9
s01_ml_hindi_video_06_lossless_seg_0491,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0491.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0491.TextGrid,8.252,25,209,206.3
s01_ml_hindi_video_06_lossless_seg_0492,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0492.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0492.TextGrid,5.596,25,142,139.9
s01_ml_hindi_video_06_lossless_seg_0493,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0493.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0493.TextGrid,6.044,25,153,151.1
s01_ml_hindi_video_06_lossless_seg_0494,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0494.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0494.TextGrid,9.532,25,241,238.3
s01_ml_hindi_video_06_lossless_seg_0495,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0495.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0495.TextGrid,8.604,25,217,215.09999999999997
s01_ml_hindi_video_06_lossless_seg_0496,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0496.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0496.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_06_lossless_seg_0497,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0497.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0497.TextGrid,5.87,25,149,146.75
s01_ml_hindi_video_06_lossless_seg_0498,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0498.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0498.TextGrid,4.06,25,104,101.49999999999999
s01_ml_hindi_video_06_lossless_seg_0499,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0499.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0499.TextGrid,8.252,25,209,206.3
s01_ml_hindi_video_06_lossless_seg_0500,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0500.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0500.TextGrid,2.844,25,73,71.1
s01_ml_hindi_video_06_lossless_seg_0501,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0501.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0501.TextGrid,7.356,25,186,183.9
s01_ml_hindi_video_06_lossless_seg_0502,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0502.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0502.TextGrid,7.004,25,177,175.1
s01_ml_hindi_video_06_lossless_seg_0503,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0503.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0503.TextGrid,8.348,25,211,208.70000000000002
s01_ml_hindi_video_06_lossless_seg_0504,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0504.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0504.TextGrid,9.372,25,237,234.3
s01_ml_hindi_video_06_lossless_seg_0505,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0505.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0505.TextGrid,6.46,25,164,161.5
s01_ml_hindi_video_06_lossless_seg_0506,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0506.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0506.TextGrid,5.244,25,134,131.1
s01_ml_hindi_video_06_lossless_seg_0507,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0507.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0507.TextGrid,7.74,25,196,193.5
s01_ml_hindi_video_06_lossless_seg_0508,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0508.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0508.TextGrid,7.356,25,186,183.9
s01_ml_hindi_video_06_lossless_seg_0509,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0509.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0509.TextGrid,4.38,25,111,109.5
s01_ml_hindi_video_06_lossless_seg_0510,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0510.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0510.TextGrid,6.556,25,166,163.9
s01_ml_hindi_video_06_lossless_seg_0511,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0511.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0511.TextGrid,7.004,25,177,175.1
s01_ml_hindi_video_06_lossless_seg_0512,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0512.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0512.TextGrid,7.676,25,194,191.9
s01_ml_hindi_video_06_lossless_seg_0513,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0513.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0513.TextGrid,5.244,25,134,131.1
s01_ml_hindi_video_06_lossless_seg_0514,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0514.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0514.TextGrid,8.124,25,205,203.10000000000002
s01_ml_hindi_video_06_lossless_seg_0515,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0515.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0515.TextGrid,3.228,25,83,80.7
s01_ml_hindi_video_06_lossless_seg_0516,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0516.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0516.TextGrid,9.98,25,252,249.5
s01_ml_hindi_video_06_lossless_seg_0517,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0517.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0517.TextGrid,0.572,25,17,14.299999999999999
s01_ml_hindi_video_06_lossless_seg_0518,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0518.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0518.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_06_lossless_seg_0519,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0519.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0519.TextGrid,6.254,25,158,156.35
s01_ml_hindi_video_06_lossless_seg_0520,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0520.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0520.TextGrid,3.932,25,101,98.3
s01_ml_hindi_video_06_lossless_seg_0521,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0521.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0521.TextGrid,7.868,25,199,196.70000000000002
s01_ml_hindi_video_06_lossless_seg_0522,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0522.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0522.TextGrid,7.996,25,202,199.9
s01_ml_hindi_video_06_lossless_seg_0523,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0523.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0523.TextGrid,7.068,25,179,176.7
s01_ml_hindi_video_06_lossless_seg_0524,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0524.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0524.TextGrid,5.02,25,128,125.49999999999999
s01_ml_hindi_video_06_lossless_seg_0525,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0525.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0525.TextGrid,8.86,25,224,221.5
s01_ml_hindi_video_06_lossless_seg_0526,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0526.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0526.TextGrid,7.42,25,188,185.5
s01_ml_hindi_video_06_lossless_seg_0527,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0527.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0527.TextGrid,9.724,25,246,243.1
s01_ml_hindi_video_06_lossless_seg_0528,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0528.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0528.TextGrid,5.692,25,145,142.3
s01_ml_hindi_video_06_lossless_seg_0529,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0529.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0529.TextGrid,1.212,25,32,30.3
s01_ml_hindi_video_06_lossless_seg_0530,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0530.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0530.TextGrid,8.668,25,219,216.7
s01_ml_hindi_video_06_lossless_seg_0531,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0531.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0531.TextGrid,5.66,25,143,141.5
s01_ml_hindi_video_06_lossless_seg_0532,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0532.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0532.TextGrid,4.668,25,119,116.7
s01_ml_hindi_video_06_lossless_seg_0533,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0533.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0533.TextGrid,9.116,25,230,227.89999999999998
s01_ml_hindi_video_06_lossless_seg_0534,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0534.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0534.TextGrid,4.444,25,113,111.1
s01_ml_hindi_video_06_lossless_seg_0535,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0535.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0535.TextGrid,9.692,25,245,242.3
s01_ml_hindi_video_06_lossless_seg_0536,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0536.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0536.TextGrid,9.628,25,243,240.7
s01_ml_hindi_video_06_lossless_seg_0537,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0537.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0537.TextGrid,3.58,25,92,89.5
s01_ml_hindi_video_06_lossless_seg_0538,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0538.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0538.TextGrid,8.636,25,218,215.89999999999998
s01_ml_hindi_video_06_lossless_seg_0539,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0539.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0539.TextGrid,3.772,25,97,94.3
s01_ml_hindi_video_06_lossless_seg_0540,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0540.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0540.TextGrid,7.004,25,178,175.1
s01_ml_hindi_video_06_lossless_seg_0541,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0541.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0541.TextGrid,7.772,25,197,194.3
s01_ml_hindi_video_06_lossless_seg_0542,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0542.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0542.TextGrid,8.956,25,226,223.89999999999998
s01_ml_hindi_video_06_lossless_seg_0543,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0543.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0543.TextGrid,6.428,25,163,160.7
s01_ml_hindi_video_06_lossless_seg_0544,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0544.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0544.TextGrid,4.156,25,106,103.89999999999999
s01_ml_hindi_video_06_lossless_seg_0545,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0545.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0545.TextGrid,7.036,25,178,175.89999999999998
s01_ml_hindi_video_06_lossless_seg_0546,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0546.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0546.TextGrid,5.436,25,138,135.9
s01_ml_hindi_video_06_lossless_seg_0547,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0547.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0547.TextGrid,7.164,25,181,179.1
s01_ml_hindi_video_06_lossless_seg_0548,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0548.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0548.TextGrid,6.044,25,154,151.1
s01_ml_hindi_video_06_lossless_seg_0549,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0549.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0549.TextGrid,7.708,25,195,192.70000000000002
s01_ml_hindi_video_06_lossless_seg_0550,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0550.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0550.TextGrid,5.884,25,150,147.10000000000002
s01_ml_hindi_video_06_lossless_seg_0551,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0551.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0551.TextGrid,6.876,25,174,171.9
s01_ml_hindi_video_06_lossless_seg_0552,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0552.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0552.TextGrid,3.164,25,82,79.10000000000001
s01_ml_hindi_video_06_lossless_seg_0553,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0553.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0553.TextGrid,8.508,25,215,212.7
s01_ml_hindi_video_06_lossless_seg_0554,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0554.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0554.TextGrid,8.476,25,214,211.90000000000003
s01_ml_hindi_video_06_lossless_seg_0555,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0555.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0555.TextGrid,4.796,25,122,119.9
s01_ml_hindi_video_06_lossless_seg_0556,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0556.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0556.TextGrid,6.78,25,171,169.5
s01_ml_hindi_video_06_lossless_seg_0557,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0557.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0557.TextGrid,7.068,25,179,176.7
s01_ml_hindi_video_06_lossless_seg_0558,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0558.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0558.TextGrid,5.404,25,138,135.1
s01_ml_hindi_video_06_lossless_seg_0559,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0559.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0559.TextGrid,9.372,25,236,234.3
s01_ml_hindi_video_06_lossless_seg_0560,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0560.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0560.TextGrid,6.908,25,175,172.70000000000002
s01_ml_hindi_video_06_lossless_seg_0561,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0561.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0561.TextGrid,5.82,25,148,145.5
s01_ml_hindi_video_06_lossless_seg_0562,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0562.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0562.TextGrid,8.316,25,210,207.9
s01_ml_hindi_video_06_lossless_seg_0563,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0563.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0563.TextGrid,2.716,25,70,67.9
s01_ml_hindi_video_06_lossless_seg_0564,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0564.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0564.TextGrid,6.94,25,176,173.5
s01_ml_hindi_video_06_lossless_seg_0566,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0566.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0566.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_06_lossless_seg_0567,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0567.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0567.TextGrid,4.142,25,106,103.55000000000001
s01_ml_hindi_video_06_lossless_seg_0568,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0568.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0568.TextGrid,7.516,25,190,187.9
s01_ml_hindi_video_06_lossless_seg_0569,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0569.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0569.TextGrid,0.796,25,22,19.900000000000002
s01_ml_hindi_video_06_lossless_seg_0570,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_06_lossless_seg_0570.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_06_lossless_seg_0570.TextGrid,9.98,25,252,249.5
